x,y,status,cost_lawler,cost_places,historical_species_lawler,future_species_lawler,historical_species_refugia_lawler,historical_species_corridors_lawler,future_species_refugia_corridors_lawler,historical_species_places,future_species_places,historical_species_refugia_places,historical_species_corridors_places,future_species_refugia_corridors_places
1281955,1652285,0,542,5263,0.4,0.7,0.3,0,1,0.8,1,0.5,0.7,0.9
1291955,1652285,0,661,5090,0.2,0.7,0,0,1,0.8,0.9,0.3,0.8,1
1301955,1652285,0,878,6995,0,0.5,0,0,0.1,0.6,0.4,0.2,0.3,0.7
1311955,1652285,0,1116,11530,0,0.1,0,0,0.1,0,0,0,0,0
1321955,1652285,0,1103,9991,0,0,0,0,0,0,0,0,0.1,0
1331955,1652285,0,1103,9574,0,0,0,0,0,0.1,0,0,0,0
1341955,1652285,0,898,7033,0,0,0.1,0,0,0.4,0,0,0.1,0
1351955,1652285,0,730,6108,0.2,1,0,0,1,0.4,1,0.3,0.5,1
1361955,1652285,0,707,9103,0.2,0.7,0,0,1,0,0.4,0,0.2,0.5
1371955,1652285,0,734,10609,0.1,0.7,0,0,0.8,0,0,0,0,0
1381955,1652285,0,699,9804,0,1,0.1,1,1,0.1,1,0,0,1
1391955,1652285,0,587,6484,0.1,0,0.1,1,0.2,0.5,0,0.1,0.9,0.1
1491955,1652285,0,487,4994,0,0,0,0,0,0,0,0,0,0
1521955,1652285,0,457,5248,0,0,0,0,0,0,0,0,0.1,0
1581955,1652285,0,452,8088,0,0,0,0.2,0.1,0,0,0,0,0
1591955,1652285,0,492,9040,0,0,0,0.2,0.1,0,0,0,0,0
1601955,1652285,0,402,8870,0,0,0,0.1,0,0,0,0,0,0
1691955,1652285,0,328,3144,0,0,0,0,0,0,0,0,0,0
1701955,1652285,0,502,2862,0,0,0,0,0,0.1,0,0.1,0,0
1761955,1652285,0,811,7915,0,0.1,0,0,0,0,0,0,0,0
1771955,1652285,0,751,3168,0,0,0,0,0,0,0,0,0,0
1781955,1652285,0,963,15769,0.7,1,1,1,1,1,1,1,1,1
-2218045,1642285,0,898,8371,1,1,1,1,1,1,1,1,1,1
-2208045,1642285,0,947,18487,1,1,1,1,1,1,1,1,1,1
-2198045,1642285,0,549,64502,1,1,1,1,1,1,1,1,1,1
-2158045,1642285,0,331,2673,1,0,1,1,0,1,0,1,1,0
-2148045,1642285,0,606,3644,0,1,0,0,1,0,1,0,0,1
-2138045,1642285,0,425,2306,0,1,0,0,1,0,1,0,0,1
-2128045,1642285,0,177,1091,0,0,0,0,1,0,0,0,0,0
-2118045,1642285,0,65,1372,0,1,0,0,1,0,1,0,0,1
-2108045,1642285,0,683,3024,0,1,0,0,1,0,1,0,0,1
-2098045,1642285,0,716,5261,0,0.4,0,0,0.9,0,0.6,0,0,0.9
-2088045,1642285,0,690,6746,0,0.3,0,0,0.6,0,0.7,0,0,0.4
-2078045,1642285,0,728,17492,0,0.5,0,0,0.6,0,0,0,0,0
-2068045,1642285,0,774,27455,0,0.2,0,0,0.5,0,0,0,0,0
-2058045,1642285,0,639,13151,0,0.7,0,0,0.6,0,0,0,0,0
-2048045,1642285,0,64,3109,0,1,0,0,1,0,1,0,0,1
-2038045,1642285,0,64,2849,0,1,0,0,1,0,1,0,0,1
-2028045,1642285,0,74,5053,0,1,0,0,1,0,1,0,0,0.8
-2018045,1642285,0,103,4522,0,0,0,0,1,0,0,0,0,0
-2008045,1642285,0,192,3946,0,1,0,0,1,0,1,0,0,1
-1998045,1642285,0,93,7070,0,0.9,0,0,1,0,0.9,0,0,1
-1988045,1642285,0,73,5022,0,0,0,0.1,0.7,0,0,0,0,0
-1978045,1642285,0,122,3150,0,0,0,0.1,0.7,0,0,0,0,0
-1968045,1642285,2,97,3068,1,1,1,1,1,1,1,1,1,1
-1958045,1642285,2,131,2453,1,1,1,1,1,1,1,1,1,1
-1948045,1642285,2,128,2344,1,1,1,1,1,1,1,1,1,1
-1928045,1642285,0,79,1454,0,0,0,0,0,0,0.5,0,0,0.1
-1918045,1642285,0,80,1219,0,0,0,0,1,0,0,0,0,0
-1908045,1642285,0,81,1238,0,1,0,0,1,0,1,0,0,1
-1898045,1642285,2,81,1269,1,1,1,1,1,1,1,1,1,1
-1888045,1642285,0,80,1160,0,0,0,0.2,0.7,0,0,0,0,0
-1878045,1642285,0,87,1147,0,0,0,1,1,0,0,0,0,0
-1868045,1642285,2,112,1157,1,1,1,1,1,1,1,1,1,1
-1858045,1642285,2,80,941,1,1,1,1,1,1,1,1,1,1
-1848045,1642285,2,80,1001,1,1,1,1,1,1,1,1,1,1
-1838045,1642285,2,80,1023,1,1,1,1,1,1,1,1,1,1
-1828045,1642285,2,80,778,1,1,1,1,1,1,1,1,1,1
-1818045,1642285,2,80,1034,1,1,1,1,1,1,1,1,1,1
-1808045,1642285,2,80,1053,1,1,1,1,1,1,1,1,1,1
-1798045,1642285,2,80,1183,1,1,1,1,1,1,1,1,1,1
-1788045,1642285,2,80,1272,1,1,1,1,1,1,1,1,1,1
-1778045,1642285,2,115,4956,1,1,1,1,1,1,1,1,1,1
-1758045,1642285,0,189,14520,0,0,0,1,1,0,0,0,0,0
-1748045,1642285,2,172,6761,1,1,1,1,1,1,1,1,1,1
-1738045,1642285,2,175,15488,1,1,1,1,1,1,1,1,1,1
-1728045,1642285,2,174,11208,1,1,1,1,1,1,1,1,1,1
-1688045,1642285,0,170,96802,0,0,0,1,1,0,0,0,0,0
-1628045,1642285,2,170,3729,1,1,1,1,1,1,1,1,1,1
-1618045,1642285,2,170,3016,1,1,1,1,1,1,1,1,1,1
-1608045,1642285,2,170,4623,1,1,1,1,1,1,1,1,1,1
-1598045,1642285,2,170,5521,1,1,1,1,1,1,1,1,1,1
-1568045,1642285,2,154,3926,1,1,1,1,1,1,1,1,1,1
-1398045,1642285,0,32,3807,0,0,0,0,0.2,0,0,0,0,0
-1388045,1642285,0,29,4872,0,0,0,0,0.2,0,0,0,0,0
-1378045,1642285,0,35,6735,0,0,0,0,0.2,0,0,0,0,0
-1368045,1642285,0,35,6032,0,0,0,0,0.2,0,0,0,0,0
-1358045,1642285,0,35,6144,0,0,0,0.2,0,0,0,0,0,0
-1298045,1642285,0,35,3128,0,0,0,0.1,0,0,0,0,0,0
-1248045,1642285,0,105,5085,0,0,0,0.9,0.9,0,0,0,0,0
-1238045,1642285,2,137,3718,1,1,1,1,1,1,1,1,1,1
-1048045,1642285,0,325,20012,0,0,0,0,0.2,0,0,0,0,0
-948045,1642285,2,181,17636,1,1,1,1,1,1,1,1,1,1
-938045,1642285,2,207,10814,1,1,1,1,1,1,1,1,1,1
-928045,1642285,0,43,7856,0,0,0,0.3,1,0,0,0,0,0
-918045,1642285,0,36,7599,0,0,1,0.3,1,0,0,1,0,1
-908045,1642285,0,26,7260,0,0,1,0,1,0,0,1,0,1
-898045,1642285,0,104,4436,0,0.8,1,0,1,0,0,1,0,1
-888045,1642285,0,223,2716,0,0,1,0,1,0,0,1,0,1
-878045,1642285,0,358,4907,0,0,1,0,1,0,0,1,0,1
-868045,1642285,0,214,3776,0,0,1,0,1,0,0,1,0,1
-858045,1642285,0,189,2964,0,0,1,0,1,0,0,1,0,1
-848045,1642285,0,111,1836,0,0,1,0,1,0,0,1,0,1
-838045,1642285,0,205,2450,0,0,1,0,1,0,0,1,0,1
-828045,1642285,0,201,3686,0,0,1,0,1,0,0,1,0,1
-818045,1642285,0,137,4646,0,0,1,0,1,0,0,1,0,1
-738045,1642285,0,187,1072,0,0,0,0,0,0,0,0,0.1,0.2
-728045,1642285,0,195,871,0,0,0,0,0,0,0,0,0,0.1
-708045,1642285,0,192,774,0,0,0,0,0,0,0,0,0.1,0.3
-578045,1642285,0,166,891,0,0,0,0,0,0,0,0,0,0.1
-558045,1642285,0,295,1170,0,0,0,0,0,0,0,0,0,0
-548045,1642285,0,359,1334,0,0,0,0,0,0,0,0,0.2,0
-528045,1642285,0,313,1519,0,0,0,0,0,0,0,0,0.1,0
-278045,1642285,0,333,1764,0,0,0,0,0,0,0,0,0.2,0
-268045,1642285,0,357,1743,0,0,0,0,0,0,0,0,0.1,0
-208045,1642285,0,371,1572,0,0,0,0.1,0,0,0,0,1,0.7
-198045,1642285,0,390,1704,0,0,0,0,0,0,0,0,0.2,0.1
-168045,1642285,0,406,2610,0,0,0,0,0,0,0,0,0,0.1
-48045,1642285,0,454,2447,0,0,0,0,0,0,0.8,0,0,0.8
11955,1642285,0,413,3348,0,0,0,0,0,0,0,0,0.4,0
51955,1642285,0,628,3584,0,0,0,0,0,0,0.7,0,0,0.1
161955,1642285,0,527,3704,0,0,0,0,0,0,0,0,0.6,0.2
561955,1642285,0,605,8682,0,0,0,1,1,0,0,0,0.1,0
571955,1642285,2,493,9182,1,1,1,1,1,1,1,1,1,1
581955,1642285,0,369,8525,0,0,0,1,1,0,0,0,0.1,0
591955,1642285,0,365,10133,0,0,0,1,1,0,0,0,0.1,0.1
601955,1642285,2,562,8667,1,1,1,1,1,1,1,1,1,1
611955,1642285,0,871,9659,0,1,0,0,1,0,1,0,0,1
621955,1642285,0,879,9040,0,1,0,0,1,0,1,0,0,1
631955,1642285,0,765,6542,0,1,0,0,1,0,1,0,0,1
641955,1642285,0,361,5075,0,0,0,1,1,0,0,0,0.1,0
651955,1642285,2,311,4453,1,1,1,1,1,1,1,1,1,1
661955,1642285,0,309,4004,0,0,0,1,1,0,0,0,0.9,0.8
671955,1642285,0,407,3820,0,0,0,1,1,0,0,0,0.3,0.7
681955,1642285,0,492,4338,0,0,0,1,0.9,0,0,0,0.5,0.5
821955,1642285,0,471,3433,0,0,0,0.1,0.1,0,0,0,0.3,0.3
871955,1642285,0,525,4046,0,0,0,1,0.9,0,0,0,0.7,0.5
901955,1642285,0,430,4548,0,1,0,0,1,0,1,0,0,1
941955,1642285,0,654,5305,0,0,0,1,0.7,0,0,0,0.2,0.1
951955,1642285,0,478,3960,0,0,0,1,1,0,0,0,1,0.8
961955,1642285,0,467,4495,0,0,0,1,0.8,0,0,0,0.1,0.1
971955,1642285,0,351,4084,0,0,0,1,0.9,0,0,0,0.8,0.3
1021955,1642285,0,445,2552,0,0,0,0.1,0,0,0,0,0,0
1031955,1642285,0,699,2129,0,0,0,0.1,0,0,0,0,0,0
1071955,1642285,0,487,2267,0,0,0,0,0,0,0,0,0.5,0.1
1161955,1642285,0,382,1735,0,0,0,0.3,0,0,0,0,0,0
1171955,1642285,0,422,2096,0,0,0,0.2,0,0,0,0,0.4,0
1191955,1642285,0,459,2074,0,0,0.1,0,0,0,0,0,0,0
1211955,1642285,0,470,1655,0,0,0,0.1,0,0,0,0,0.2,0
1221955,1642285,0,603,2659,0,0,0,0.1,0,0,0,0,0.8,0
1241955,1642285,0,756,6700,0.2,0.6,0,0,0.5,0.3,0.6,0.2,0.3,0.8
1251955,1642285,0,557,5077,0.2,1,0.2,0,1,0.6,1,0.5,0.8,1
1261955,1642285,0,696,5632,0,0.7,0,0,0.5,0.5,0.9,0.5,0.4,0.6
1271955,1642285,0,729,6077,0,0,0,0,0,0.6,0,0.3,0.4,0
1281955,1642285,0,690,6238,0,0,0,0,0,0.2,0,0,0.3,0
1291955,1642285,0,1073,8331,0,0,0,0,0,0.1,0,0,0,0
1311955,1642285,0,848,9412,0,0,0,0,0,0.1,0,0,0,0
1321955,1642285,0,1136,10570,0,0,0,0,0,0,0,0,0,0
1331955,1642285,0,1003,9926,0,0,0,0,0,0,0,0,0,0
1341955,1642285,0,852,8778,0.2,0,0,0,0,0.1,0,0,0,0
1351955,1642285,0,903,8785,0.2,0.4,0,0,0.6,0.4,0.3,0,0.1,0.3
1361955,1642285,0,665,7962,0.2,1,0.1,0,1,0.1,1,0,0.2,1
1371955,1642285,0,668,8156,0.1,1,0,0,1,0.2,1,0.1,0.1,1
1381955,1642285,0,758,7045,0,0,0,1,0,0.4,0,0.3,0.8,0
1391955,1642285,0,741,6216,0.2,0,0,0.9,0,0.2,0,0,0.8,0
1401955,1642285,0,585,6600,0,0,0,1,0.3,0,0,0,0.3,0
1581955,1642285,0,398,7491,0,0,0,0.4,0.3,0,0,0,0,0
1591955,1642285,0,389,8596,0,0,0,0.4,0.3,0,0,0,0,0
1601955,1642285,0,396,7243,0,0.1,0,0.1,0,0,0,0,0,0
1641955,1642285,0,458,3763,0,0,0,0,0,0,0,0,0,0
1701955,1642285,0,486,3670,0,0,0,0,0,0,0,0,0,0
1781955,1642285,0,963,19997,0.9,1,0.9,0.8,1,1,1,1,1,1
-2198045,1632285,0,747,90218,1,1,1,1,1,1,1,1,1,1
-2168045,1632285,2,725,2571,1,1,1,1,1,1,1,1,1,1
-2148045,1632285,0,339,3077,0,1,0,0,1,0,1,0,0,1
-2138045,1632285,0,360,4968,1,1,1,1,1,1,1,1,1,1
-2128045,1632285,0,241,2309,1,1,1,1,1,1,1,1,1,1
-2108045,1632285,0,196,2841,0,1,0,0,1,0,1,0,0,1
-2098045,1632285,0,489,4876,0,1,0,0,1,0,1,0,0,1
-2088045,1632285,0,629,8510,0,0.7,0,0,0.9,0,0.1,0,0,0.1
-2078045,1632285,0,652,14071,0,0.7,0,0,0.6,0,0,0,0,0
-2068045,1632285,0,763,43441,0,0.4,0,0,0.5,0,0,0,0,0
-2058045,1632285,0,532,26204,0,1,0,0,1,0,0,0,0,0.1
-2048045,1632285,0,64,4328,0,1,0,0,1,0,1,0,0,1
-2038045,1632285,0,64,2464,0,1,0,0,1,0,1,0,0,1
-2028045,1632285,0,75,4055,0,1,0,0,1,0,0.4,0,0,0.3
-2018045,1632285,0,98,3763,0,0.9,0,0,1,0,0.2,0,0,0.2
-2008045,1632285,0,101,4250,0,0.9,0,0,1,0,0.4,0,0,0.2
-1998045,1632285,0,113,6205,0,1,0,0.1,1,0,0.8,0,0,0.9
-1988045,1632285,0,111,5421,0,1,0,0.1,1,0,0.9,0,0,1
-1978045,1632285,0,103,3954,0,0,0,1,1,0,0,0,0,0
-1968045,1632285,2,146,2728,1,1,1,1,1,1,1,1,1,1
-1958045,1632285,2,108,2253,1,1,1,1,1,1,1,1,1,1
-1948045,1632285,2,68,2133,1,1,1,1,1,1,1,1,1,1
-1928045,1632285,0,65,1515,0,0,0,0,0,0,0.1,0,0,0
-1918045,1632285,0,161,1203,0,0,0,0,0,0,0.7,0,0,0.4
-1878045,1632285,0,80,938,0,0,0,1,1,0,0,0,0,0
-1868045,1632285,2,80,848,1,1,1,1,1,1,1,1,1,1
-1858045,1632285,2,80,760,1,1,1,1,1,1,1,1,1,1
-1848045,1632285,2,80,726,1,1,1,1,1,1,1,1,1,1
-1838045,1632285,2,80,886,1,1,1,1,1,1,1,1,1,1
-1828045,1632285,2,80,857,1,1,1,1,1,1,1,1,1,1
-1818045,1632285,2,80,995,1,1,1,1,1,1,1,1,1,1
-1808045,1632285,2,80,1153,1,1,1,1,1,1,1,1,1,1
-1798045,1632285,0,80,1415,0,0,0,1,1,0,0,0,0,0
-1788045,1632285,0,80,1245,0,0,0,1,1,0,0,0,0,0
-1738045,1632285,2,172,6206,1,1,1,1,1,1,1,1,1,1
-1728045,1632285,2,172,7742,1,1,1,1,1,1,1,1,1,1
-1668045,1632285,0,170,24703,0,0,0,1,1,0,0,0,0,0
-1658045,1632285,2,170,7017,1,1,1,1,1,1,1,1,1,1
-1648045,1632285,2,170,5856,1,1,1,1,1,1,1,1,1,1
-1638045,1632285,0,170,6201,0,0,0,1,1,0,0,0,0,0
-1628045,1632285,2,170,2892,1,1,1,1,1,1,1,1,1,1
-1618045,1632285,2,170,2780,1,1,1,1,1,1,1,1,1,1
-1608045,1632285,2,170,3407,1,1,1,1,1,1,1,1,1,1
-1598045,1632285,2,168,4975,1,1,1,1,1,1,1,1,1,1
-1568045,1632285,2,132,3191,1,1,1,1,1,1,1,1,1,1
-1468045,1632285,2,106,3655,1,1,1,1,1,1,1,1,1,1
-1458045,1632285,0,32,4913,0,0,0,0,1,0,0,0,0,0
-1448045,1632285,0,21,7551,0,0,0,0,1,0,0,0,0,0
-1438045,1632285,0,11,12000,0,0,0,0,1,0,0,0,0,0
-1428045,1632285,0,10,12799,0,0,1,0,1,0,0,1,0,1
-1418045,1632285,0,19,8176,0,0,0,0,0.1,0,0,0,0,0
-1408045,1632285,0,35,4799,0,0,0,0,0.1,0,0,0,0,0
-1398045,1632285,0,35,4642,0,0,0,0,0.2,0,0,0,0,0
-1388045,1632285,0,35,5334,0,0,0,0,0.2,0,0,0,0,0
-1378045,1632285,0,35,4085,0,0,0,0,0.1,0,0,0,0,0
-1368045,1632285,0,35,3332,0,0,0,0,0.1,0,0,0,0,0
-1358045,1632285,0,35,3276,0,0,0,0.2,0,0,0,0,0,0
-1308045,1632285,0,35,2079,0,0,0,0.1,0,0,0,0,0,0
-1298045,1632285,0,35,2929,0,0,0,0.1,0,0,0,0,0,0
-1288045,1632285,0,31,2980,0,0,0,0.1,0,0,0,0,0,0
-1248045,1632285,0,43,3289,0,0,0,0.9,0.9,0,0,0,0,0
-1238045,1632285,2,43,2973,1,1,1,1,1,1,1,1,1,1
-938045,1632285,2,173,9724,1,1,1,1,1,1,1,1,1,1
-928045,1632285,2,87,7636,1,1,1,1,1,1,1,1,1,1
-918045,1632285,2,35,7598,1,1,1,1,1,1,1,1,1,1
-908045,1632285,0,79,7167,0,0,1,0,1,0,0,1,0,1
-898045,1632285,0,145,4165,0,0.1,1,0,1,0,0,1,0,1
-888045,1632285,0,233,2077,0,0,1,0,1,0,0.2,1,0,1
-878045,1632285,0,561,4311,0,0,1,0,1,0,0,1,0,1
-868045,1632285,0,481,3257,0,0,1,0,1,0,0,1,0,1
-858045,1632285,0,357,2345,0,0,1,0,1,0,0,1,0,1
-848045,1632285,0,212,2085,0,0,1,0,1,0,0,1,0,1
-838045,1632285,0,198,2113,0,0,1,0,1,0,0,1,0,1
-828045,1632285,0,228,3040,0,0,1,0,1,0,0,1,0,1
-818045,1632285,0,115,4746,0,0,1,0,1,0,0,1,0.1,1
-808045,1632285,0,38,6198,0.5,0,1,0,1,0,0,1,0,1
-798045,1632285,0,66,6679,0,0,1,0,1,0,0,1,0,1
-788045,1632285,0,61,5381,0.3,1,1,0,1,0,1,1,0,1
-728045,1632285,0,196,837,0,0,0,0,0,0,0,0,0,0.1
-718045,1632285,0,196,785,0,0,0,0,0,0,0,0,0,0.1
-698045,1632285,0,196,676,0,0,0,0,0,0,0,0,0.7,0.9
-568045,1632285,0,268,1154,0,0,0,0,0,0,0,0,0.5,0.1
-558045,1632285,0,320,1433,0,0,0,0,0,0,0,0,0.2,0
-538045,1632285,0,330,1517,0,0,0,0,0,0,0,0,0.3,0.1
-438045,1632285,0,279,2496,0,0,0,0,0,0,0,0,0.2,0.1
-298045,1632285,0,379,1681,0,0,0,0,0,0,0,0,0.8,0.4
-288045,1632285,0,336,1519,0,0,0,0,0,0,0,0,0.8,0.5
-278045,1632285,0,355,1588,0,0,0,0,0,0,0,0,1,0.8
-208045,1632285,0,385,1592,0,0,0,0,0,0,0,0,0.1,0
161955,1632285,0,524,3862,0,0,0,0,0,0,0,0,0.2,0
171955,1632285,0,593,3867,0,0,0,0,0,0,0,0,0.4,0
411955,1632285,0,188,3750,0,1,0,0,1,0,1,0,0,1
421955,1632285,0,200,3781,0,1,0,0,1,0,1,0,0,1
451955,1632285,0,141,3063,0,1,0,0,1,0,1,0,0,1
581955,1632285,0,438,8196,0,0,0,1,0.9,0,0,0,0,0
591955,1632285,0,649,8457,0,0,0,1,0.9,0,0,0,0.1,0
601955,1632285,0,735,7049,0,1,0,0,1,0,1,0,0,1
641955,1632285,2,339,4912,1,1,1,1,1,1,1,1,1,1
651955,1632285,2,371,4315,1,1,1,1,1,1,1,1,1,1
661955,1632285,2,408,4208,1,1,1,1,1,1,1,1,1,1
671955,1632285,0,447,4150,0,0,0,1,1,0,0,0,0,0
821955,1632285,0,415,3174,0,0,0,0.2,0,0,0,0,0.1,0.3
831955,1632285,0,338,3231,0,0,0,0.2,0,0,0,0,0.7,0.4
871955,1632285,0,302,4061,0,1,0,1,1,0,1,0,1,1
941955,1632285,0,334,4595,0,0,0,1,0.7,0,0,0,0,0
951955,1632285,0,356,3974,0,0,0,1,1,0,0,0,0.9,0.8
961955,1632285,0,443,4324,0,0,0,0.8,0.4,0,0,0,0,0
1031955,1632285,0,920,2283,0,0,0,0.1,0,0,0,0,0.3,0
1071955,1632285,0,472,1976,0,0,0,0,0,0,0,0,0.9,0
1121955,1632285,0,468,1425,0,0,0,0.1,0,0,0,0,0.8,0
1131955,1632285,0,577,1432,0,0,0,0.1,0,0,0,0,0.8,0
1141955,1632285,0,512,1306,0,0,0,0.5,0.6,0,0,0,0.7,0.6
1151955,1632285,0,472,1721,0.1,0,0,0.5,0.6,0,0,0,1,0.1
1161955,1632285,0,382,2230,0.1,0,0,0.5,0,0,0,0,0.2,0
1171955,1632285,0,485,3573,0,0,0,0.2,0,0,0,0,0,0
1181955,1632285,0,562,5863,0.9,0,0.6,0.3,0,0.6,0,0.2,0.3,0
1191955,1632285,0,506,3411,1,0,0.8,1,0,0.9,0,0.8,1,0
1201955,1632285,0,455,2682,1,0,0.8,1,0,1,0,1,1,0
1211955,1632285,0,571,3018,0.9,0,0.6,0.6,0,1,0,1,1,0
1221955,1632285,0,796,6247,0.1,0,0.2,0.1,0,0.7,0,0.4,0.6,0
1231955,1632285,0,783,6925,0.2,0,0.3,0,0,0.3,0,0.1,0.1,0
1241955,1632285,0,522,4773,0.4,0,0.3,0.4,0,1,0,0.8,0.8,0
1251955,1632285,0,680,6305,0,0,0,0,0,0.5,0,0.3,0.2,0
1261955,1632285,0,771,7975,0.1,0,0,0,0,0.3,0,0.1,0,0
1271955,1632285,0,768,9719,0,0,0,0,0,0,0,0,0,0
1281955,1632285,0,746,10280,0,0.7,0,0,1,0,0.2,0,0.1,0.3
1291955,1632285,0,889,9945,0,0.4,0,0,1,0,0,0,0,0.2
1301955,1632285,0,1041,8468,0,1,0,0.1,1,0,1,0,0.1,1
1311955,1632285,0,898,7381,0,0.5,0,0,0.7,0.1,0.5,0,0.1,0.4
1321955,1632285,0,744,6659,0.1,0,0,0,0,0.4,0,0.1,0.2,0
1341955,1632285,0,1020,11615,0,0.3,0,0,0.2,0,0.1,0,0,0
1351955,1632285,0,935,10061,0,1,0.1,0,1,0,1,0,0,1
1361955,1632285,0,847,8220,0,1,0,0,1,0,1,0,0.2,1
1371955,1632285,0,882,7218,0,1,1,0,1,0.3,1,1,0.5,1
1381955,1632285,0,808,5935,0.1,0,0,1,0,0.5,0,0.2,0.9,0
1391955,1632285,0,748,5695,0,0,0,0.8,0,0,0,0,0,0
1401955,1632285,0,707,6454,0,0,0,1,0.1,0,0,0,0.3,0
1411955,1632285,0,548,6996,0,0,0,1,0.1,0,0,0,0,0
1581955,1632285,0,443,5813,0,0,0,0.4,0.3,0,0,0,0,0.1
1591955,1632285,0,381,4968,0,0.1,0,0.4,0.3,0,0,0,0,0
1631955,1632285,0,607,3667,0,0,0,0,0,0,0,0,0,0
1641955,1632285,0,853,2948,0,0,0,0,0,0.1,0,0.1,0,0
1661955,1632285,0,381,3604,0,0,0,0,0,0,0,0,0,0
1671955,1632285,0,277,4059,0,0,0.1,0,0,0,0,0,0,0
1691955,1632285,0,284,4080,0,0,0.1,0,0,0,0,0,0,0
1801955,1632285,0,199,100590,1,1,1,1,1,0.2,1,0.3,0.3,1
-2198045,1622285,0,772,126064,1,1,1,1,1,1,1,1,1,1
-2158045,1622285,0,456,2632,1,1,1,1,1,1,1,1,1,1
-2148045,1622285,0,478,2429,1,1,1,1,1,1,1,1,1,1
-2138045,1622285,0,307,3548,1,1,1,1,1,1,1,1,1,1
-2128045,1622285,0,288,3313,1,1,1,1,1,1,1,1,1,1
-2118045,1622285,0,164,2325,1,1,1,1,1,1,1,1,1,1
-2108045,1622285,0,65,3777,1,1,1,1,1,1,0.9,1,1,1
-2098045,1622285,0,66,4379,1,1,1,1,1,1,1,1,1,0.9
-2088045,1622285,0,392,6119,1,1,1,1,1,1,0.5,1,1,0.8
-2078045,1622285,0,396,11992,0,0.9,0,0,1,0,0.1,0,0,0
-2068045,1622285,0,594,69739,0,1,0,0,1,0,1,0,0,1
-2058045,1622285,0,645,200086,0,1,0,0,1,0,1,0,0,1
-2048045,1622285,0,164,53163,0,1,0,0,1,0,0,0,0,0
-2038045,1622285,0,93,10684,0,1,0,0,1,0,0.8,0,0,0.9
-2028045,1622285,0,66,4682,1,1,1,1,1,1,1,1,1,1
-2018045,1622285,0,151,3365,1,1,1,1,1,1,1,1,1,1
-2008045,1622285,0,120,2518,1,0.6,1,1,1,1,0.9,1,1,1
-1998045,1622285,0,165,2532,1,1,1,1,1,1,1,1,1,1
-1988045,1622285,0,160,2676,1,1,1,1,1,1,1,1,1,1
-1978045,1622285,2,70,2702,1,1,1,1,1,1,1,1,1,1
-1968045,1622285,2,127,1863,1,1,1,1,1,1,1,1,1,1
-1958045,1622285,2,81,1602,1,1,1,1,1,1,1,1,1,1
-1948045,1622285,0,64,2111,0,0,0,1,1,0,0,0,0,0
-1938045,1622285,0,64,4033,0,0.1,0,0,0,0,0,0,0,0
-1928045,1622285,0,81,4529,0,0.1,0,0,0,0,0,0,0,0
-1918045,1622285,0,217,1268,0,0,0,0,0,0,0.4,0,0,0.5
-1858045,1622285,2,131,724,1,1,1,1,1,1,1,1,1,1
-1848045,1622285,2,100,617,1,1,1,1,1,1,1,1,1,1
-1838045,1622285,2,80,695,1,1,1,1,1,1,1,1,1,1
-1828045,1622285,2,80,973,1,1,1,1,1,1,1,1,1,1
-1818045,1622285,2,80,954,1,1,1,1,1,1,1,1,1,1
-1808045,1622285,2,80,1082,1,1,1,1,1,1,1,1,1,1
-1798045,1622285,0,80,1582,0,0.1,0,1,1,0,0,0,0,0.1
-1788045,1622285,2,80,1112,1,1,1,1,1,1,1,1,1,1
-1778045,1622285,2,81,1042,1,1,1,1,1,1,1,1,1,1
-1728045,1622285,2,170,12137,1,1,1,1,1,1,1,1,1,1
-1678045,1622285,2,170,46643,1,1,1,1,1,1,1,1,1,1
-1668045,1622285,2,170,14423,1,1,1,1,1,1,1,1,1,1
-1658045,1622285,2,170,5487,1,1,1,1,1,1,1,1,1,1
-1648045,1622285,2,170,2386,1,1,1,1,1,1,1,1,1,1
-1638045,1622285,2,170,2152,1,1,1,1,1,1,1,1,1,1
-1618045,1622285,2,170,2788,1,1,1,1,1,1,1,1,1,1
-1608045,1622285,2,171,2637,1,1,1,1,1,1,1,1,1,1
-1598045,1622285,2,166,3030,1,1,1,1,1,1,1,1,1,1
-1578045,1622285,0,159,3748,0,0,0,0.2,0,0,0,0,0,0
-1568045,1622285,0,140,3457,0,0,0,0.2,0,0,0,0,0,0
-1538045,1622285,0,159,2615,0,0,0,0,0,0,0,0,0,0.1
-1508045,1622285,0,121,3378,0,0,0,0.9,0.6,0,0,0,0,0
-1498045,1622285,0,146,3061,0,0,0,0.9,0.6,0,0,0,0,0
-1468045,1622285,2,84,5080,1,1,1,1,1,1,1,1,1,1
-1458045,1622285,2,27,5828,1,1,1,1,1,1,1,1,1,1
-1448045,1622285,0,17,9189,0,0,0,1,1,0,0,0,0,0
-1438045,1622285,0,9,13150,0,0,0,0,1,0,0,0,0,0
-1428045,1622285,0,10,12575,0,0,1,0,1,0,0,1,0,1
-1418045,1622285,0,15,9420,0,0,0,0,0.1,0,0,0,0,0
-1408045,1622285,0,35,4138,0,0,0,0,0.1,0,0,0,0,0
-1398045,1622285,0,35,3862,0,0,0,0,0.1,0,0,0,0,0
-1388045,1622285,0,35,3339,0,0,0,0,0.1,0,0,0,0,0
-1378045,1622285,0,35,3165,0,0,0,0,0.1,0,0,0,0,0
-1368045,1622285,0,35,3117,0,0,0,0,0.1,0,0,0,0,0
